Currentid,Matchproid,Sampleid,Matchp,Matchid,Family,CurrentLat,CurrentLon,CurrentElev,MatchLat,MatchLon,MatchElev,dist_km,meanintra,MatchLatX,MatchLonY,polyarea,polyarea_xy,Matchp_prop
Ariadne ariadne,SZCBP487-15,AVM_293,99.05,Ariadne ariadne,Nymphalidae,22.4191,103.852,1300,22.558,114.147,,1059.306265,98.85428571,-8748.248586,8296.696892,29.81663254,319753.629,0.9905
Ariadne ariadne,SZCBP540-15,AVM_293,97.3,Ariadne ariadne,Nymphalidae,22.4191,103.852,1300,22.558,114.147,,1059.306265,98.85428571,-8748.248586,8296.696892,29.81663254,319753.629,0.973
Ariadne ariadne,SZCBP588-15,AVM_293,99.68,Ariadne ariadne,Nymphalidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,98.85428571,-8746.657369,8299.228413,29.81663254,319753.629,0.9968
Ariadne ariadne,SZCBP589-15,AVM_293,97.3,Ariadne ariadne,Nymphalidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,98.85428571,-8746.657369,8299.228413,29.81663254,319753.629,0.973
Ariadne ariadne,SZCBP605-15,AVM_293,98.73,Ariadne ariadne,Nymphalidae,22.4191,103.852,1300,22.569,114.12,,1056.50631,98.85428571,-8746.657369,8299.228413,29.81663254,319753.629,0.9873
Athyma asura,LNU251-17,AVM_254,99.18,Athyma asura,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.18,-8548.774189,9322.015335,0,0,0.9918
Athyma asura,LNU252-17,AVM_253,99.18,Athyma asura,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.18,-8548.774189,9322.015335,0,0,0.9918
Athyma cama,LNU255-17,AVM_258,100,Athyma cama,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Athyma cama,LNU256-17,AVM_257,100,Athyma cama,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Athyma jina,LNU247-17,AVM_250,99.68,Athyma jina,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.68,-8548.774189,9322.015335,0,0,0.9968
Athyma jina,LNU248-17,AVM_249,99.68,Athyma jina,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.68,-8548.774189,9322.015335,0,0,0.9968
Athyma selenophora,BOPM130-12,AVM_255,100,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,99.80166667,-10667.76172,10128.24332,98.3154981,1153866.72,1
Athyma selenophora,BOPM130-12,AVM_256,100,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,99.80166667,-10667.76172,10128.24332,98.3154981,1153866.72,1
Athyma selenophora,BOPM266-12,AVM_255,99.67,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,99.80166667,-10667.76172,10128.24332,98.3154981,1153866.72,0.9967
Athyma selenophora,BOPM266-12,AVM_256,99.65,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,3.085,102.114,,2147.302894,99.80166667,-10667.76172,10128.24332,98.3154981,1153866.72,0.9965
Athyma selenophora,LNU249-17,AVM_252,100,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.80166667,-8548.774189,9322.015335,98.3154981,1153866.72,1
Athyma selenophora,LNU250-17,AVM_251,100,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.80166667,-8548.774189,9322.015335,98.3154981,1153866.72,1
Athyma selenophora,LNU253-17,AVM_256,100,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.80166667,-8548.774189,9322.015335,98.3154981,1153866.72,1
Athyma selenophora,LNU254-17,AVM_255,100,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.80166667,-8548.774189,9322.015335,98.3154981,1153866.72,1
Athyma selenophora,SZCBP815-15,AVM_256,99.47,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.80166667,-8744.965851,8307.588302,98.3154981,1153866.72,0.9947
Athyma selenophora,SZCBP815-15,AVM_255,99.51,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.80166667,-8744.965851,8307.588302,98.3154981,1153866.72,0.9951
Athyma selenophora,SZCBP837-15,AVM_256,99.65,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.80166667,-8744.965851,8307.588302,98.3154981,1153866.72,0.9965
Athyma selenophora,SZCBP837-15,AVM_255,99.67,Athyma selenophora,Nymphalidae,22.4191,103.852,1300,22.573,114.036,,1047.86079,99.80166667,-8744.965851,8307.588302,98.3154981,1153866.72,0.9967
Atrophaneura aidoneus,LNU006-17,AVM_7,99.67,Atrophaneura aidoneus,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.67,-8548.774189,9322.015335,0,0,0.9967
Atrophaneura aidoneus,LNU007-17,AVM_6,99.67,Atrophaneura aidoneus,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.67,-8548.774189,9322.015335,0,0,0.9967
Bibasis vasutana,LNU357-17,AVM_368,100,Bibasis vasutana,Hesperiidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Bibasis vasutana,LNU365-17,AVM_360,100,Bibasis vasutana,Hesperiidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Byasa crassipes,LNU008-17,AVM_9,100,Byasa crassipes,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Byasa crassipes,LNU009-17,AVM_8,100,Byasa crassipes,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Byasa latreillei,LNU010-17,AVM_11,100,Byasa latreillei,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Byasa latreillei,LNU011-17,AVM_10,100,Byasa latreillei,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Byasa polyeuctes,LNU012-17,AVM_13,100,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.29666667,-8548.774189,9322.015335,0,0,1
Byasa polyeuctes,LNU013-17,AVM_12,100,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.29666667,-8548.774189,9322.015335,0,0,1
Byasa polyeuctes,MABUT134-10,AVM_12,99.19,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9919
Byasa polyeuctes,MABUT134-10,AVM_13,99.19,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9919
Byasa polyeuctes,MABUT135-10,AVM_13,99.19,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9919
Byasa polyeuctes,MABUT135-10,AVM_12,99.19,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9919
Byasa polyeuctes,MABUT136-10,AVM_13,99.19,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9919
Byasa polyeuctes,MABUT136-10,AVM_12,99.19,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9919
Byasa polyeuctes,MABUT137-10,AVM_12,99.02,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9902
Byasa polyeuctes,MABUT137-10,AVM_13,99.02,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9902
Byasa polyeuctes,MABUT138-10,AVM_13,99.19,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9919
Byasa polyeuctes,MABUT138-10,AVM_12,99.19,Byasa polyeuctes,Papilionidae,22.4191,103.852,1300,33.9,73.3833,2171,3235.753196,99.29666667,7112.602172,9767.476399,0,0,0.9919
Calinaga buddha,LNU297-17,AVM_301,99.84,Calinaga buddha,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.84,-8548.774189,9322.015335,0,0,0.9984
Calinaga buddha,LNU298-17,AVM_300,99.84,Calinaga buddha,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.84,-8548.774189,9322.015335,0,0,0.9984
Callerebia confusa,LNU192-17,AVM_195,100,Callerebia confusa,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Callerebia confusa,LNU193-17,AVM_194,100,Callerebia confusa,Nymphalidae,22.4191,103.852,1300,22.4191,103.852,1300,0,100,-8548.774189,9322.015335,0,0,1
Catochrysops strabo,GBMIN81724-17,AVM_343,99.83,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,30.4997,77.8735,,2733.254525,99.966,7287.2429,10276.98405,349.284122,9816470.831,0.9983
Catochrysops strabo,GBMIN81724-17,AVM_344,99.83,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,30.4997,77.8735,,2733.254525,99.966,7287.2429,10276.98405,349.284122,9816470.831,0.9983
Catochrysops strabo,KHCBT1126-16,AVM_344,100,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.966,-10055.14779,10242.6528,349.284122,9816470.831,1
Catochrysops strabo,KHCBT1126-16,AVM_343,100,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.966,-10055.14779,10242.6528,349.284122,9816470.831,1
Catochrysops strabo,LNU1567-20,AVM_343,100,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,11.182,119.417,,2070.469157,99.966,-10091.90667,7877.938551,349.284122,9816470.831,1
Catochrysops strabo,LNU1567-20,AVM_344,100,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,11.182,119.417,,2070.469157,99.966,-10091.90667,7877.938551,349.284122,9816470.831,1
Catochrysops strabo,LNU1740-20,AVM_343,100,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,11.268,119.437,,2066.21097,99.966,-10082.03225,7874.745524,349.284122,9816470.831,1
Catochrysops strabo,LNU1740-20,AVM_344,100,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,11.268,119.437,,2066.21097,99.966,-10082.03225,7874.745524,349.284122,9816470.831,1
Catochrysops strabo,LNU340-17,AVM_344,100,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.966,-8548.774189,9322.015335,349.284122,9816470.831,1
Catochrysops strabo,LNU341-17,AVM_343,100,Catochrysops strabo,Lycaenidae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.966,-8548.774189,9322.015335,349.284122,9816470.831,1
Catopsilia pomona,BKKP114-18,AVM_106,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP116-18,AVM_109,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP116-18,AVM_105,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP116-18,AVM_108,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP116-18,AVM_107,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP160-18,AVM_109,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP160-18,AVM_105,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP160-18,AVM_107,100,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,1
Catopsilia pomona,BKKP160-18,AVM_108,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP206-18,AVM_107,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP206-18,AVM_105,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP206-18,AVM_109,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP206-18,AVM_108,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP207-18,AVM_105,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP207-18,AVM_107,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP242-18,AVM_105,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.806,100.549,,1015.250184,99.81409742,-9375.641311,9932.585233,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP261-18,AVM_105,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.812,100.554,,1014.443284,99.81409742,-9375.149604,9931.840942,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP261-18,AVM_109,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.812,100.554,,1014.443284,99.81409742,-9375.149604,9931.840942,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP261-18,AVM_107,100,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.812,100.554,,1014.443284,99.81409742,-9375.149604,9931.840942,160.1130067,1341465.132,1
Catopsilia pomona,BKKP261-18,AVM_108,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.812,100.554,,1014.443284,99.81409742,-9375.149604,9931.840942,160.1130067,1341465.132,0.9984
Catopsilia pomona,BKKP273-18,AVM_106,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.729,100.558,,1022.953022,99.81409742,-9384.418055,9934.270893,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP308-18,AVM_105,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.729,100.558,,1022.953022,99.81409742,-9384.418055,9934.270893,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP345-18,AVM_106,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.688,100.665,,1023.45103,99.81409742,-9392.532181,9924.161811,160.1130067,1341465.132,0.9968
Catopsilia pomona,BKKP397-18,AVM_108,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,13.787,100.674,,1012.770782,99.81409742,-9381.932647,9919.794783,160.1130067,1341465.132,0.9984
Catopsilia pomona,CBPMY065-15,AVM_106,99.83,Catopsilia pomona,Pieridae,22.4191,103.852,1300,3.18,101.707,,2141.143572,99.81409742,-10641.4869,10174.55092,160.1130067,1341465.132,0.9983
Catopsilia pomona,CBPMY572-15,AVM_105,99.83,Catopsilia pomona,Pieridae,22.4191,103.852,1300,3.139,101.632,,2146.54163,99.81409742,-10643.72635,10185.19341,160.1130067,1341465.132,0.9983
Catopsilia pomona,FPMBC045-15,AVM_108,99.82,Catopsilia pomona,Pieridae,22.4191,103.852,1300,3.0418,101.793,62,2155.363248,99.81409742,-10661.41141,10169.05362,160.1130067,1341465.132,0.9982
Catopsilia pomona,FPMBC045-15,AVM_106,99.46,Catopsilia pomona,Pieridae,22.4191,103.852,1300,3.0418,101.793,62,2155.363248,99.81409742,-10661.41141,10169.05362,160.1130067,1341465.132,0.9946
Catopsilia pomona,FPMBC045-15,AVM_105,99.82,Catopsilia pomona,Pieridae,22.4191,103.852,1300,3.0418,101.793,62,2155.363248,99.81409742,-10661.41141,10169.05362,160.1130067,1341465.132,0.9982
Catopsilia pomona,FPMBC045-15,AVM_109,99.82,Catopsilia pomona,Pieridae,22.4191,103.852,1300,3.0418,101.793,62,2155.363248,99.81409742,-10661.41141,10169.05362,160.1130067,1341465.132,0.9982
Catopsilia pomona,FPMBC045-15,AVM_107,100,Catopsilia pomona,Pieridae,22.4191,103.852,1300,3.0418,101.793,62,2155.363248,99.81409742,-10661.41141,10169.05362,160.1130067,1341465.132,1
Catopsilia pomona,GBGL26274-19,AVM_106,99.83,Catopsilia pomona,Pieridae,22.4191,103.852,1300,23.8758,90.2683,,1399.880956,99.81409742,-7939.650761,10555.22288,160.1130067,1341465.132,0.9983
Catopsilia pomona,GBGLP466-15,AVM_108,99.82,Catopsilia pomona,Pieridae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.81409742,7287.351361,10276.2791,160.1130067,1341465.132,0.9982
Catopsilia pomona,GBGLP466-15,AVM_105,99.82,Catopsilia pomona,Pieridae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.81409742,7287.351361,10276.2791,160.1130067,1341465.132,0.9982
Catopsilia pomona,GBGLP466-15,AVM_106,99.47,Catopsilia pomona,Pieridae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.81409742,7287.351361,10276.2791,160.1130067,1341465.132,0.9947
Catopsilia pomona,GBGLP466-15,AVM_107,100,Catopsilia pomona,Pieridae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.81409742,7287.351361,10276.2791,160.1130067,1341465.132,1
Catopsilia pomona,GBGLP466-15,AVM_109,99.82,Catopsilia pomona,Pieridae,22.4191,103.852,1300,30.5015,77.866,,2734.000866,99.81409742,7287.351361,10276.2791,160.1130067,1341465.132,0.9982
Catopsilia pomona,GBMIN87237-17,AVM_106,99.66,Catopsilia pomona,Pieridae,22.4191,103.852,1300,30.5236,77.8673,,2734.425435,99.81409742,7285.169768,10275.42765,160.1130067,1341465.132,0.9966
Catopsilia pomona,KHCBT1258-16,AVM_106,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT1260-16,AVM_106,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT1261-16,AVM_106,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT1277-16,AVM_106,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT404-10,AVM_106,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT413-10,AVM_106,99.53,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9953
Catopsilia pomona,KHCBT435-10,AVM_105,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT435-10,AVM_107,100,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,1
Catopsilia pomona,KHCBT435-10,AVM_109,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT435-10,AVM_108,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT457-10,AVM_107,100,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,1
Catopsilia pomona,KHCBT457-10,AVM_105,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT457-10,AVM_109,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,KHCBT457-10,AVM_108,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,7.53333,99.7833,236,1703.930602,99.81409742,-10055.14779,10242.6528,160.1130067,1341465.132,0.9984
Catopsilia pomona,LNU104-17,AVM_107,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9984
Catopsilia pomona,LNU106-17,AVM_108,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9984
Catopsilia pomona,LNU106-17,AVM_105,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9984
Catopsilia pomona,LNU106-17,AVM_109,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9984
Catopsilia pomona,LNU107-17,AVM_109,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9968
Catopsilia pomona,LNU107-17,AVM_105,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9968
Catopsilia pomona,LNU107-17,AVM_107,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9984
Catopsilia pomona,LNU108-17,AVM_108,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9968
Catopsilia pomona,LNU108-17,AVM_105,99.68,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9968
Catopsilia pomona,LNU108-17,AVM_107,99.84,Catopsilia pomona,Pieridae,22.4191,103.852,1300,22.4191,103.852,1300,0,99.81409742,-8548.774189,9322.015335,160.1130067,1341465.132,0.9984
